"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000010256.13",14.3933076578372,14.440370141524,14.596752808445,14.5161257138232,14.4814529465128,14.8295780437505,14.2270296182604,14.1280586801742,14.5530243350264,14.016822143902,14.0820190958152,14.5584976113757
"ENSG00000225697.14",10.4964916720575,10.4220002239937,10.5268622430889,10.8214773417184,10.7930458376956,10.6546612440665,11.7105418793402,11.8023465208942,11.1852243219054,11.6539480087902,11.8173932334727,11.6147743797135
"ENSG00000008300.17",7.70075745479008,7.77935899547618,7.60858214827351,7.93743329554652,7.70194333658174,7.48479270913586,8.31858040518864,8.28141889054351,8.41098996496959,8.37114129556558,8.21692111187965,7.93617473099478
"ENSG00000228350.2",7.44311295764059,7.4083650363835,7.41224920699337,7.29964108005268,7.25310210576879,7.22779732346359,7.43638667363722,7.55865858492961,7.44839966188264,7.30357496097137,7.53902941872239,7.3552844509471
"ENSG00000213672.9",10.3691044463639,10.5153444188631,10.353951245635,10.1191149379428,10.4487679888251,10.9260809071905,11.0452454528299,10.993862211365,11.4414486669834,10.7668930578612,11.0359255215955,11.4132352553344
"ENSG00000068745.16",10.7747571168666,10.8165291780784,11.0228349922514,10.9492236377112,10.9143598569089,10.8807458056771,11.0939453996598,11.1062152383291,10.9205542849125,10.9766410506585,11.0359255215955,10.9310535131686
"ENSG00000114302.18",10.0480273052242,9.96997446139579,10.1751635492321,10.1952731639471,10.0682147334079,10.3612637378068,10.161292597099,10.4194570746104,10.585067446287,10.1352083348267,9.88085356157825,9.57596034441531
"ENSG00000224424.9",7.68214150144387,7.76817287540046,7.9583692428596,7.50495144540854,7.39841322488048,7.92379444630183,8.27453596758724,8.17790718943122,7.6918903419036,8.05825386924011,8.01905428618754,7.66917896712057
"ENSG00000178537.11",9.98594581420279,9.88481373718615,9.80011665560875,10.0254274297347,9.98581230913964,9.86309537713199,10.2661970044775,10.3415977511895,9.99689652061195,9.9596733123989,9.85430423920209,9.52446278351752
"ENSG00000221883.6",7.44311295764059,7.74538180570551,7.67851097492977,7.64656233829366,7.60013517201277,7.44841621135877,7.81676617999448,7.6604441844751,7.41907543102394,7.65258512340055,7.92373596718003,7.25509930667659
"ENSG00000177479.21",11.2508826932336,11.1602024621552,11.2359771849408,11.4238950362772,11.5725954413455,11.4610315353952,11.7637202691618,11.6270240576101,11.4787026038738,11.3089949470791,11.4655864419774,11.337905824937
"ENSG00000178252.20",11.321709062488,11.2310773307633,11.5278170088052,11.3134547720095,11.2099942012232,11.4237473330474,11.7288923493306,11.5880552401843,11.0251114080321,11.4739157027042,11.5951299185235,11.7366508063124
"ENSG00000178149.18",9.93453864382313,10.0879194322728,10.1751635492321,10.0940570733469,10.0552442821666,10.290022834407,10.6679538521886,10.6245923224995,10.7478705942724,10.6535868915907,10.707968099094,10.6849845986115
"ENSG00000178057.16",11.5812034651203,11.6393903308256,11.5925912034868,11.5636197221806,11.5811472435897,11.7867622400926,11.7035481640716,11.5112893691999,11.8983984240996,11.4370452016362,11.4142558864288,11.5390067212666
"ENSG00000178035.14",7.25086305749106,7.145183184567,7.16642693065056,7.52682269914518,7.57004293550674,7.17101166694579,7.55997053726195,7.6691066800991,7.5168084408254,7.36915311197676,7.50258019605714,7.36832688920987
