"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
2162.73017842338,0.743983043615871,0.144949783051022,5.13269511658388,2.85622379289037e-07,5.00304130419773e-05,"ENSG00000187498.18"
831.006864584842,-0.714519807568462,0.139282946122317,-5.12998775127127,2.89761032561367e-07,5.01719562586717e-05,"ENSG00000021355.14"
460.48627318417,0.951330614572564,0.185773001464862,5.12093042084214,3.04031819573104e-07,5.20447196596504e-05,"ENSG00000160211.21"
303.061307057177,1.03691131605235,0.202809403378582,5.11273786510166,3.17522777929222e-07,5.37434059182675e-05,"ENSG00000144036.17"
3767.17032210245,1.02441690354329,0.200594507763113,5.10690404720877,3.27479932718366e-07,5.48128634052162e-05,"ENSG00000221926.14"
1140.71767310284,1.21840392064064,0.239332545801788,5.09084093247271,3.56478987782541e-07,5.89959170676849e-05,"ENSG00000116741.8"
1060.60557410987,1.01911381613831,0.200265374163939,5.08881687806927,3.60304326223248e-07,5.89959170676849e-05,"ENSG00000180694.15"
865.22357665804,0.910004865857793,0.179896540543939,5.05849008050006,4.22589227710909e-07,6.84503669487864e-05,"ENSG00000126012.15"
196.869328675374,-1.30794740783481,0.258837416185621,-5.05316204708532,4.3455489952617e-07,6.96397341113003e-05,"ENSG00000179361.19"
1883.09009019673,1.06873545480844,0.211739957758455,5.04739618408546,4.47871992771344e-07,7.10183547274476e-05,"ENSG00000108424.12"
67.7676362442521,-1.56632448389125,0.310697882722915,-5.04131045298471,4.62354674828e-07,7.25511543917604e-05,"ENSG00000244041.7"
270.356427575702,-1.3234598408175,0.264031431008247,-5.01250868415044,5.37249499750047e-07,8.34342934457187e-05,"ENSG00000256235.4"
541.906961570411,-0.80710680414802,0.161588253882305,-4.99483585444204,5.88858305601159e-07,8.96016314704633e-05,"ENSG00000060642.13"
1654.89399477534,1.08374893522838,0.216915381393599,4.99618297358955,5.84761808629342e-07,8.96016314704633e-05,"ENSG00000114423.24"
1088.31834545947,1.06378768599883,0.21403466071104,4.97016549779764,6.68957772881158e-07,0.000100771798906818,"ENSG00000064393.17"
2437.42227191248,0.621464892938628,0.125640257218621,4.9463834816674,7.56049476864716e-07,0.000112763656628615,"ENSG00000198715.14"
3147.28969403954,1.27957249089909,0.259411713309566,4.93259334582213,8.1144979004265e-07,0.000119839996443162,"ENSG00000004799.9"
517.074846367754,0.772023491150584,0.157066587194209,4.9152624052116,8.86636208905991e-07,0.000129672697582135,"ENSG00000175324.11"
